0000087c,00000002,2772072
00000890,00000003,2772096
00000904,00000002,2772171
000008c8,000005c9,2772204
000008bc,00000002,2772289
000008dc,00000006,2772422
000008bc,00000002,2772541
000008b4,00000001,2772602
00000888,00000003,2772683
00000920,00000002,2772722
00000900,00000001,2772789
00000888,00000003,2772841
000008e8,00000002,2772913
000008bc,00000002,2773014
00000858,00000002,2773129
000008c8,000005c9,2773160
000008f4,00000008,2773193
000008a0,00000006,2773204
000008e8,00000002,2773207
00000908,00000002,2773275
000008f4,00000008,2773340
0000089c,00000015,2773344
00000864,00000004,2773405
000008f4,00000008,2773508
00000878,0000000d,2773563
000008f8,00000001,2773565
00000858,00000002,2773633
000008d0,00000002,2773667
000008e8,00000002,2773669
000008dc,00000006,2773672
000008f8,00000001,2773733
000008a0,00000006,2773771
0000087c,00000002,2773784
000008d0,00000002,2773793
00000900,00000001,2773797
00000858,00000002,2773801
0000086c,00000002,2773803
000008c8,000005c9,2773811
00000904,00000002,2773820
0000089c,00000015,2773848
000008d0,00000002,2773898
00000890,00000003,2773934
00000878,0000000d,2773962
00000908,00000002,2773989
0000089c,00000015,2773995
0000089c,00000015,2774079
00000864,00000004,2774098
00000878,0000000d,2774109
00000908,00000002,2774115
000008a8,00000001,2774187
000008e8,00000002,2774289
00000878,0000000d,2774351
000008a0,00000006,2774370
000008f4,00000008,2774401
000008b4,00000001,2774409
00000904,00000002,2774482
000008a0,00000006,2774538
00000900,00000001,2774543
00000904,00000002,2774629
00000858,00000002,2774736
000008d0,00000002,2774854
000008dc,00000006,2774901
000008e8,00000002,2774919
00000864,00000004,2775012
000008c8,000005c9,2775040
00000888,00000003,2775057
000008d0,00000002,2775127
0000089c,00000015,2775182
000008b4,00000001,2775228
000008f8,00000001,2775277
00000864,00000004,2775369
00000888,00000003,2775477
00000900,00000001,2775530
0000087c,00000002,2775559
000008d0,00000002,2775589
0000086c,00000002,2775620
000008a0,00000006,2775704
0000086c,00000002,2775820
0000087c,00000002,2775864
000008bc,00000002,2775934
00000858,00000002,2776049
000008f8,00000001,2776170
00000858,00000002,2776280
000008d0,00000002,2776335
00000858,00000002,2776427
00000908,00000002,2776489
000008dc,00000006,2776508
0000086c,00000002,2776576
000008d0,00000002,2776692
000008d0,00000002,2776734
00000904,00000002,2776803
000008d0,00000002,2776902
00000864,00000004,2777018
00000858,00000002,2777057
00000858,00000002,2777078
00000900,00000001,2777190
00000858,00000002,2777194
0000086c,00000002,2777196
00000908,00000002,2777277
00000904,00000002,2777318
00000908,00000002,2777403
00000858,00000002,2777446
00000864,00000004,2777470
00000858,00000002,2777509
0000089c,00000015,2777514
00000878,0000000d,2777607
00000888,00000003,2777641
00000858,00000002,2777761
00000890,00000003,2777852
00000888,00000003,2777977
00000888,00000003,2778040
000008f8,00000001,2778134
00000900,00000001,2778198
000008d0,00000002,2778215
000008f8,00000001,2778302
000008e8,00000002,2778427
00000908,00000002,2778537
000008c8,000005c9,2778632
00000900,00000001,2778639
00000900,00000001,2778755
00000904,00000002,2778862
000008dc,00000006,2778903
000008d0,00000002,2778982
000008dc,00000006,2779092
000008a8,00000001,2779124
0000089c,00000015,2779163
000008c8,000005c9,2779189
00000900,00000001,2779217
000008a0,00000006,2779275
000008dc,00000006,2779302
000008a0,00000006,2779380
00000858,00000002,2779431
0000089c,00000015,2779478
000008f8,00000001,2779552
000008f8,00000001,2779615
000008a0,00000006,2779716
000008b4,00000001,2779839
000008f4,00000008,2779894
0000087c,00000002,2779960
000008e8,00000002,2780076
00000888,00000003,2780183
00000864,00000004,2780285
000008bc,00000002,2780398
0000089c,00000015,2780539
000008b4,00000001,2780564
0000087c,00000002,2780664
000008f4,00000008,2780724
00000890,00000003,2780730
000008d0,00000002,2780799
0000086c,00000002,2780914
00000900,00000001,2780971
000008bc,00000002,2781049
000008a0,00000006,2781092
000008a0,00000006,2781176
00000878,0000000d,2781241
000008f4,00000008,2781249
00000878,0000000d,2781325
00000904,00000002,2781414
000008bc,00000002,2781448
000008dc,00000006,2781518
00000840,00000002,2781611
0000086c,00000002,2781660
00000890,00000003,2781686
00000904,00000002,2781698
00000888,00000003,2781706
000008a8,00000001,2781708
00000890,00000003,2781728
000008b4,00000001,2781751
00000878,0000000d,2781840
00000864,00000004,2781934
000008bc,00000002,2781984
00000858,00000002,2781994
00000858,00000002,2782015
000008c8,000005c9,2782067
000008a8,00000001,2782191
0000086c,00000002,2782227
00000908,00000002,2782245
0000087c,00000002,2782334
0000089c,00000015,2782398
000008b4,00000001,2782465
00000900,00000001,2782515
000008f4,00000008,2782541
00000890,00000003,2782610
00000900,00000001,2782725
000008dc,00000006,2782789
00000878,0000000d,2782890
000008c8,000005c9,2782928
00000878,0000000d,2782953
000008dc,00000006,2782978
00000888,00000003,2783071
000008f4,00000008,2783140
00000890,00000003,2783335
000008a8,00000001,2783441
00000890,00000003,2783545
000008c8,000005c9,2783569
00000858,00000002,2783643
000008a8,00000001,2783756
000008a8,00000001,2783861
00000908,00000002,2783915
000008c8,000005c9,2783989
00000890,00000003,2784007
000008b4,00000001,2784051
000008f8,00000001,2784058
00000858,00000002,2784063
00000904,00000002,2784145
000008d0,00000002,2784202
00000864,00000004,2784297
0000089c,00000015,2784425
00000858,00000002,2784462
000008d0,00000002,2784496
000008a8,00000001,2784586
000008c8,000005c9,2784693
000008dc,00000006,2784701
00000864,00000004,2784854
0000086c,00000002,2784979
000008a8,00000001,2785069
000008dc,00000006,2785184
000008bc,00000002,2785219
000008b4,00000001,2785238
000008f4,00000008,2785335
000008dc,00000006,2785394
0000087c,00000002,2785485
000008bc,00000002,2785597
000008a8,00000001,2785636
000008d0,00000002,2785641
000008bc,00000002,2785723
00000890,00000003,2785845
00000888,00000003,2785970
000008f4,00000008,2786102
000008f8,00000001,2786159
000008e8,00000002,2786200
000008c8,000005c9,2786279
0000086c,00000002,2786292
000008c8,000005c9,2786405
0000086c,00000002,2786418
000008a0,00000006,2786533
0000086c,00000002,2786649
00000888,00000003,2786758
00000864,00000004,2786797
00000888,00000003,2786863
00000904,00000002,2786960
000008bc,00000002,2787057
00000900,00000001,2787105
0000086c,00000002,2787195
00000888,00000003,2787241
00000904,00000002,2787275
0000089c,00000015,2787282
00000908,00000002,2787297
00000888,00000003,2787325
00000908,00000002,2787402
000008d0,00000002,2787521
00000908,00000002,2787581
000008c8,000005c9,2787655
000008dc,00000006,2787663
00000890,00000003,2787715
000008dc,00000006,2787810
000008dc,00000006,2787936
00000904,00000002,2787979
0000086c,00000002,2788067
00000858,00000002,2788191
0000087c,00000002,2788237
0000089c,00000015,2788427
00000858,00000002,2788506
000008a8,00000001,2788619
000008a8,00000001,2788724
00000908,00000002,2788778
00000888,00000003,2788806
00000904,00000002,2788819
00000858,00000002,2788842
000008dc,00000006,2788944
000008b4,00000001,2788998
000008a8,00000001,2789092
000008b4,00000001,2789219
000008bc,00000002,2789284
0000089c,00000015,2789383
00000858,00000002,2789420
000008d0,00000002,2789496
00000888,00000003,2789615
000008c8,000005c9,2789787
00000908,00000002,2789839
00000864,00000004,2789948
000008d0,00000002,2790000
000008c8,000005c9,2790018
0000087c,00000002,2790075
00000858,00000002,2790113
0000087c,00000002,2790180
000008f8,00000001,2790213
00000904,00000002,2790279
000008b4,00000001,2790311
000008c8,000005c9,2790333
00000890,00000003,2790435
00000890,00000003,2790456
000008f8,00000001,2790465
0000086c,00000002,2790472
00000910,00000001,2790490
00000908,00000002,2790501
00000858,00000002,2790586
00000864,00000004,2790631
00000878,0000000d,2790726
00000908,00000002,2790774
000008a0,00000006,2790808
0000089c,0000048e,2790885
00000904,00000002,2790899
0000087c,00000002,2790947
000008d0,00000002,2791019
0000086c,00000002,2791071
000008d0,00000002,2791145
0000087c,00000002,2791262
00000864,00000004,2791387
000008c8,0000ca82,2791499
00000864,00000004,2791513
0000089c,0000048e,2791557
00000890,00000003,2791559
000008a8,00000001,2791581
000008f8,00000001,2791673
000008f4,00000008,2791742
000008bc,00000002,2791815
000008b4,00000001,2791918
000008e8,00000002,2792019
0000089c,00000015,2792072
000008a8,00000001,2792117
00000864,00000004,2792217
000008a8,00000001,2792327
00000878,0000000d,2792396
000008bc,00000002,2792414
00000888,00000003,2792430
000008d0,00000002,2792437
000008f8,00000001,2792482
00000888,00000003,2792577
000008bc,00000002,2792687
00000888,00000003,2792808
000008d0,00000002,2792857
0000089c,00000015,2792870
000008d0,00000002,2793046
000008a8,00000001,2793146
00000900,00000001,2793197
00000878,0000000d,2793299
00000864,00000004,2793351
000008bc,00000002,2793380
0000084c,00000007,2793465
000008b4,00000001,2793515
00000864,00000004,2793530
00000878,0000000d,2793625
00000858,00000002,2793737
00000858,00000002,2793863
00000890,00000003,2793975
00000908,00000002,2794030
00000878,0000000d,2794171
000008e8,00000002,2794235
000008c8,000005c9,2794419
00000890,00000003,2794437
000008dc,00000006,2794490
00000878,0000000d,2794570
00000904,00000002,2794596
00000900,00000001,2794678
00000900,00000001,2794720
0000086c,00000002,2794726
00000888,00000003,2794730
000008a0,00000006,2794799
000008e8,00000002,2794844
00000904,00000002,2794869
00000864,00000004,2794948
00000904,00000002,2794985
00000900,00000001,2795004
0000086c,00000002,2795031
000008b4,00000001,2795059
00000888,00000003,2795140
0000087c,00000002,2795243
00000904,00000002,2795279
00000858,00000002,2795281
00000900,00000001,2795361
00000900,00000001,2795466
000008a8,00000001,2795583
000008c8,000005c9,2795585
00000888,00000003,2795644
000008dc,00000006,2795677
00000878,0000000d,2795715
00000904,00000002,2795720
0000086c,00000002,2795808
000008c8,000005c9,2795816
00000908,00000002,2795868
000008dc,00000006,2795950
0000089c,00000015,2796084
00000888,00000003,2796190
000008b4,00000001,2796298
0000089c,00000015,2796357
0000084c,00000007,2796427
000008d0,00000002,2796544
000008f4,00000008,2796595
00000904,00000002,2796676
00000864,00000004,2796786
00000900,00000001,2796821
00000858,00000002,2796825
00000878,0000000d,2796902
000008bc,00000002,2797004
00000888,00000003,2797062
000008dc,00000006,2797158
00000904,00000002,2797201
00000864,00000004,2797227
000008a0,00000006,2797257
000008f8,00000001,2797282
0000089c,00000015,2797397
000008dc,00000006,2797494
000008d0,00000002,2797594
0000089c,00000015,2797649
000008b4,00000001,2797695
00000900,00000001,2797808
0000086c,00000002,2797930
00000864,00000004,2798057
00000864,00000004,2798120
0000086c,00000002,2798182
000008d0,00000002,2798214
0000087c,00000002,2798310
00000890,00000003,2798439
000008d0,00000002,2798550
0000089c,00000015,2798773
00000858,00000002,2798852
000008d0,00000002,2798949
00000858,00000002,2799062
000008f4,00000008,2799189
000008dc,00000006,2799248
00000878,0000000d,2799286
00000904,00000002,2799291
00000864,00000004,2799317
000008a0,00000006,2799347
0000089c,00000015,2799456
000008a0,00000006,2799568
000008c8,000005c9,2799629
000008b4,00000001,2799691
000008f8,00000001,2799803
000008e8,00000002,2799844
00000908,00000002,2799912
000008a0,00000006,2800030
000008c8,000005c9,2800133
000008a0,00000006,2800135
00000908,00000002,2800248
000008f8,00000001,2800370
000008f4,00000008,2800439
000008b4,00000001,2800447
00000900,00000001,2800455
00000900,00000001,2800539
000008d0,00000002,2800598
00000890,00000003,2800676
0000087c,00000002,2800778
0000087c,00000002,2800894
0000087c,00000002,2800936
000008a8,00000001,2800940
000008d0,00000002,2801008
00000890,00000003,2801107
00000900,00000001,2801138
000008dc,00000006,2801160
00000878,0000000d,2801240
00000904,00000002,2801266
000008f8,00000001,2801284
00000890,00000003,2801296
00000890,00000003,2801317
000008f8,00000001,2801326
00000878,0000000d,2801408
000008f8,00000001,2801473
00000888,00000003,2801568
000008b4,00000001,2801613
000008dc,00000006,2801706
000008bc,00000002,2801762
0000087c,00000002,2801776
0000089c,00000015,2801882
000008b4,00000001,2801970
0000089c,00000015,2802092
00000858,00000002,2802108
00000904,00000002,2802190
000008dc,00000006,2802315
00000864,00000004,2802374
00000900,00000001,2802514
00000888,00000003,2802524
0000087c,00000002,2802543
000008b4,00000001,2802632
000008a8,00000001,2802757
000008b4,00000001,2802884
00000900,00000001,2803060
00000888,00000003,2803070
00000888,00000003,2803154
000008c8,0000ca66,2803263
00000864,00000004,2803277
00000888,00000003,2803385
00000904,00000002,2803503
000008f8,00000001,2803626
00000858,00000002,2803673
0000089c,00000015,2803699
000008b4,00000001,2803861
000008a8,00000001,2803902
000008c8,000005c9,2803946
000008b4,00000001,2803987
00000878,0000000d,2804160
000008dc,00000006,2804164
00000908,00000002,2804166
00000904,00000002,2804249
00000904,00000002,2804291
0000087c,00000002,2804360
00000900,00000001,2804394
000008f4,00000008,2804483
000008c8,000005c9,2804492
000008b4,00000001,2804533
00000900,00000001,2804562
000008d0,00000002,2804642
000008bc,00000002,2804682
000008e8,00000002,2804686
000008f8,00000001,2804792
00000858,00000002,2804902
000008dc,00000006,2805025
000008bc,00000002,2805081
0000087c,00000002,2805095
00000890,00000003,2805119
00000904,00000002,2805194
000008c8,000005c9,2805227
00000858,00000002,2805312
00000864,00000004,2805357
00000878,0000000d,2805452
00000858,00000002,2805564
000008c8,000005c9,2805574
00000908,00000002,2805626
000008e8,00000002,2805705
000008d0,00000002,2805745
00000900,00000001,2805812
00000888,00000003,2805864
000008e8,00000002,2805936
000008bc,00000002,2806037
00000858,00000002,2806152
000008c8,000005c9,2806183
000008f4,00000008,2806216
000008a0,00000006,2806227
000008e8,00000002,2806230
00000908,00000002,2806298
000008f4,00000008,2806363
00000864,00000004,2806428
000008f4,00000008,2806531
00000878,0000000d,2806586
000008f8,00000001,2806588
00000858,00000002,2806656
000008d0,00000002,2806690
000008e8,00000002,2806692
000008dc,00000006,2806695
000008f8,00000001,2806756
00000850,00000001,2806789
000008dc,00000006,2806811
0000086c,00000002,2806816
000008b4,00000001,2806823
000008a0,00000006,2806847
000008f8,00000001,2806851
0000086c,00000002,2806921
000008f4,00000008,2806962
000008d0,00000002,2806974
000008f8,00000001,2806998
000008a8,00000001,2807011
000008f8,00000001,2807082
000008bc,00000002,2807119
000008d0,00000002,2807121
000008a8,00000001,2807137
00000904,00000002,2807211
000008e8,00000002,2807312
00000878,0000000d,2807374
000008a0,00000006,2807393
000008f4,00000008,2807424
000008b4,00000001,2807432
00000904,00000002,2807505
0000089c,0000048e,2807512
000008a0,00000006,2807561
00000900,00000001,2807566
00000904,00000002,2807652
00000858,00000002,2807759
000008d0,00000002,2807877
000008dc,00000006,2807924
000008e8,00000002,2807942
00000864,00000004,2808035
000008c8,000005c9,2808063
00000888,00000003,2808080
000008d0,00000002,2808150
0000089c,00000015,2808205
000008b4,00000001,2808251
0000089c,000005b4,2808279
00000890,00000003,2808302
000008bc,00000002,2808390
000008e8,00000002,2808499
0000089c,00000015,2808573
000008dc,00000006,2808586
0000086c,00000002,2808612
000008a0,00000006,2808727
0000086c,00000002,2808843
0000087c,00000002,2808887
000008bc,00000002,2808957
00000858,00000002,2809072
000008f8,00000001,2809193
00000858,00000002,2809303
000008d0,00000002,2809358
00000858,00000002,2809450
00000908,00000002,2809512
000008dc,00000006,2809531
0000086c,00000002,2809599
000008d0,00000002,2809715
0000086c,00000002,2809757
000008a0,00000006,2809830
0000086c,00000002,2809925
000008bc,00000002,2810039
000008b4,00000001,2810079
000008b4,00000001,2810100
000008c8,000005c9,2810122
00000864,00000004,2810178
00000900,00000001,2810213
00000858,00000002,2810217
0000086c,00000002,2810219
00000908,00000002,2810300
00000904,00000002,2810341
00000908,00000002,2810426
00000858,00000002,2810469
00000864,00000004,2810493
00000858,00000002,2810532
0000089c,00000015,2810537
00000878,0000000d,2810630
00000888,00000003,2810664
00000858,00000002,2810784
00000890,00000003,2810875
00000888,00000003,2811000
00000888,00000003,2811063
000008f8,00000001,2811157
00000900,00000001,2811221
0000086c,00000002,2811238
000008c8,0000ca66,2811246
00000890,00000003,2811327
0000087c,00000002,2811450
000008a8,00000001,2811559
0000089c,00000015,2811682
00000900,00000001,2811778
00000904,00000002,2811885
000008dc,00000006,2811926
000008d0,00000002,2812005
000008dc,00000006,2812115
000008a8,00000001,2812147
0000089c,00000015,2812186
000008c8,000005c9,2812212
00000900,00000001,2812240
000008a0,00000006,2812298
000008dc,00000006,2812325
000008a0,00000006,2812403
00000858,00000002,2812454
0000089c,00000015,2812501
000008f8,00000001,2812575
000008f8,00000001,2812638
00000900,00000001,2812734
00000908,00000002,2812863
00000888,00000003,2812912
000008dc,00000006,2812987
0000087c,00000002,2813099
00000888,00000003,2813206
00000864,00000004,2813308
000008bc,00000002,2813421
0000089c,00000015,2813562
000008b4,00000001,2813587
0000087c,00000002,2813687
000008f4,00000008,2813747
00000890,00000003,2813753
000008d0,00000002,2813822
0000086c,00000002,2813937
00000900,00000001,2813994
000008bc,00000002,2814072
000008a0,00000006,2814115
00000824,00000001,2814194
00000890,00000003,2814254
00000904,00000002,2814266
00000890,00000003,2814338
00000864,00000004,2814439
000008e8,00000002,2814472
000008dc,00000006,2814475
000008f8,00000001,2814536
000008a8,00000001,2814633
000008f4,00000008,2814689
00000908,00000002,2814708
00000904,00000002,2814728
0000086c,00000002,2814732
00000908,00000002,2814750
00000878,0000000d,2814786
000008f8,00000001,2814851
000008e8,00000002,2814955
0000087c,00000002,2815007
000008dc,00000006,2815021
000008dc,00000006,2815042
00000888,00000003,2815114
000008c8,000005e5,2815118
0000086c,00000002,2815215
000008f4,00000008,2815256
000008d0,00000002,2815268
00000900,00000001,2815356
00000858,00000002,2815402
00000878,0000000d,2815500
00000888,00000003,2815534
000008bc,00000002,2815539
000008a8,00000001,2815557
00000908,00000002,2815632
00000858,00000002,2815749
000008f8,00000001,2815807
00000890,00000003,2815903
00000890,00000003,2815966
000008f8,00000001,2815996
000008a0,00000006,2816097
000008a8,00000001,2816156
000008c8,000005c9,2816200
00000888,00000003,2816238
00000908,00000002,2816357
0000086c,00000002,2816465
00000908,00000002,2816567
000008dc,00000006,2816670
0000086c,00000002,2816780
0000086c,00000002,2816885
000008d0,00000002,2816938
00000908,00000002,2817029
000008b4,00000001,2817081
00000878,0000000d,2817086
000008dc,00000006,2817090
00000864,00000004,2817170
000008f4,00000008,2817231
0000087c,00000002,2817318
000008b4,00000001,2817428
00000878,0000000d,2817496
000008e8,00000002,2817497
000008f4,00000008,2817525
0000086c,00000002,2817610
0000089c,00000015,2817739
00000888,00000003,2817824
000008e8,00000002,2817875
00000888,00000003,2817950
000008f4,00000008,2818008
0000086c,00000002,2818093
0000089c,00000015,2818222
0000087c,00000002,2818242
00000878,0000000d,2818273
000008a8,00000001,2818351
00000900,00000001,2818507
0000087c,00000002,2818620
000008f4,00000008,2818670
000008dc,00000006,2818750
000008a8,00000001,2818866
000008a0,00000006,2818996
000008a8,00000001,2819118
000008b4,00000001,2819182
00000888,00000003,2819200
000008a0,00000006,2819227
000008f4,00000008,2819321
000008f4,00000008,2819447
00000864,00000004,2819554
0000089c,0000048e,2819577
000008f4,00000008,2819678
00000904,00000002,2819780
000008e8,00000002,2819818
00000904,00000002,2819885
0000087c,00000002,2820080
00000858,00000002,2820129
000008c8,000005c9,2820139
00000888,00000003,2820219
000008c8,0000ca82,2820265
000008a0,00000006,2820267
000008b4,00000001,2820285
00000864,00000004,2820300
0000086c,00000002,2820320
000008a0,00000006,2820351
0000086c,00000002,2820425
000008f4,00000008,2820550
000008d0,00000002,2820604
0000089c,00000015,2820701
00000908,00000002,2820737
0000089c,00000015,2820848
0000089c,00000015,2820974
000008f4,00000008,2821096
000008dc,00000006,2821218
00000900,00000001,2821259
00000888,00000003,2821332
00000858,00000002,2821431
000008c8,000005c9,2821462
000008dc,00000006,2821533
00000888,00000003,2821563
0000086c,00000002,2821801
000008a0,00000006,2821832
00000864,00000004,2821844
00000878,0000000d,2821876
000008e8,00000002,2821877
000008f8,00000001,2821962
000008d0,00000002,2822022
0000086c,00000002,2822116
00000878,0000000d,2822254
0000087c,00000002,2822307
00000858,00000002,2822387
000008dc,00000006,2822447
000008c8,000005c9,2822481
00000890,00000003,2822520
00000904,00000002,2822637
00000858,00000002,2822744
000008d0,00000002,2822862
000008e8,00000002,2822969
00000890,00000003,2823024
0000089c,00000015,2823117
000008c8,000005c9,2823122
00000878,0000000d,2823147
0000089c,00000015,2823222
000008c8,000005c9,2823227
00000908,00000002,2823237
00000864,00000004,2823304
000008d0,00000002,2823335
000008b4,00000001,2823415
000008a8,00000001,2823456
000008a8,00000001,2823477
00000908,00000002,2823489
00000888,00000003,2823496
000008d0,00000002,2823524
00000878,0000000d,2823525
000008dc,00000006,2823613
000008e8,00000002,2823652
000008f8,00000001,2823737
000008d0,00000002,2823797
00000864,00000004,2823829
00000900,00000001,2823969
00000890,00000003,2824043
000008f4,00000008,2824100
00000890,00000003,2824169
00000900,00000001,2824284
000008e8,00000002,2824408
000008e8,00000002,2824534
000008a8,00000001,2824580
00000908,00000002,2824697
00000904,00000002,2824759
000008dc,00000006,2824842
000008d0,00000002,2824942
000008a0,00000006,2825046
00000858,00000002,2825076
0000086c,00000002,2825141
000008e8,00000002,2825238
0000086c,00000002,2825351
000008c8,000005c9,2825401
000008f8,00000001,2825407
0000087c,00000002,2825437
00000904,00000002,2825452
00000890,00000003,2825461
00000888,00000003,2825481
000008b4,00000001,2825505
00000904,00000002,2825599
0000087c,00000002,2825710
00000904,00000002,2825830
00000858,00000002,2825874
00000890,00000003,2825881
00000888,00000003,2825964
000008f4,00000008,2826075
000008c8,000005c9,2826084
00000858,00000002,2826221
00000890,00000003,2826312
0000087c,00000002,2826372
000008dc,00000006,2826407
000008b4,00000001,2826482
00000878,0000000d,2826550
000008e8,00000002,2826551
000008f8,00000001,2826636
000008dc,00000006,2826764
000008dc,00000006,2826890
00000908,00000002,2826997
000008d0,00000002,2827053
00000888,00000003,2827130
000008f8,00000001,2827182
000008a0,00000006,2827262
00000888,00000003,2827361
00000908,00000002,2827459
00000890,00000003,2827583
00000864,00000004,2827621
000008c8,000005c9,2827649
00000858,00000002,2827702
00000858,00000002,2827744
00000888,00000003,2827750
000008a0,00000006,2827756
000008bc,00000002,2827818
00000900,00000001,2827866
00000864,00000004,2827894
000008e8,00000002,2827969
000008bc,00000002,2828028
000008f4,00000008,2828060
00000878,0000000d,2828094
00000904,00000002,2828162
00000900,00000001,2828265
000008dc,00000006,2828308
000008bc,00000002,2828385
000008bc,00000002,2828490
0000086c,00000002,2828607
00000904,00000002,2828666
0000089c,00000015,2828715
000008f8,00000001,2828726
0000089c,0000050c,2828799
000008f4,00000008,2828837
000008d0,00000002,2828891
0000089c,00000015,2828988
000008b4,00000001,2829087
000008a0,00000006,2829216
000008d0,00000002,2829322
000008b4,00000001,2829360
000008b4,00000001,2829444
000008c8,000005c9,2829487
00000890,00000003,2829568
000008a8,00000001,2829611
000008c8,000005c9,2829781
000008e8,00000002,2829807
000008bc,00000002,2829845
000008dc,00000006,2829852
000008f8,00000001,2829913
0000087c,00000002,2830027
00000904,00000002,2830084
0000089c,00000015,2830196
000008c8,000005c9,2830222
000008e8,00000002,2830248
00000864,00000004,2830278
000008b4,00000001,2830305
00000858,00000002,2830401
000008f8,00000001,2830512
000008f4,00000008,2830623
000008b4,00000001,2830652
000008d0,00000002,2830719
00000858,00000002,2830832
000008f4,00000008,2830959
000008e8,00000002,2831078
000008e8,00000002,2831141
00000888,00000003,2831174
000008c8,000005c9,2831178
000008f4,00000008,2831211
00000890,00000003,2831238
00000900,00000001,2831332
00000908,00000002,2831461
00000890,00000003,2831574
00000888,00000003,2831678
000008c8,000005c9,2831703
00000858,00000002,2831777
000008dc,00000006,2831879
00000840,00000002,2831972
00000878,0000000d,2832096
00000904,00000002,2832206
000008f8,00000001,2832266
00000890,00000003,2832299
00000864,00000004,2832316
0000087c,00000002,2832338
000008bc,00000002,2832366
00000858,00000002,2832460
00000864,00000004,2832589
00000878,0000000d,2832726
000008b4,00000001,2832826
000008a0,00000006,2832871
000008d0,00000002,2832935
00000864,00000004,2833051
00000864,00000004,2833156
000008d0,00000002,2833271
000008b4,00000001,2833393
00000904,00000002,2833456
000008d0,00000002,2833471
00000858,00000002,2833479
00000858,00000002,2833563
000008f4,00000008,2833627
000008a8,00000001,2833697
0000089c,00000015,2833820
00000900,00000001,2833916
00000900,00000001,2833958
0000086c,00000002,2833964
00000890,00000003,2834032
00000908,00000002,2834129
000008bc,00000002,2834162
0000089c,00000015,2834198
000008f8,00000001,2834251
000008b4,00000001,2834307
00000908,00000002,2834318
00000908,00000002,2834339
000008b4,00000001,2834349
000008f8,00000001,2834419
00000888,00000003,2834472
000008b4,00000001,2834496
00000904,00000002,2834590
00000878,0000000d,2834648
0000089c,00000015,2834744
0000087c,00000002,2834785
00000900,00000001,2834798
00000858,00000002,2834886
000008d0,00000002,2834994
000008b4,00000001,2835095
00000878,0000000d,2835142
00000864,00000004,2835215
000008f8,00000001,2835333
000008e8,00000002,2835395
00000888,00000003,2835491
000008bc,00000002,2835538
00000904,00000002,2835546
00000900,00000001,2835565
00000878,0000000d,2835667
000008c8,000005c9,2835768
0000086c,00000002,2835781
00000878,0000000d,2835919
00000888,00000003,2836037
000008bc,00000002,2836084
00000904,00000002,2836092
00000904,00000002,2836176
000008e8,00000002,2836298
000008c8,0000ca82,2836314
00000904,00000002,2836407
00000864,00000004,2836528
00000908,00000002,2836650
000008b4,00000001,2836702
00000878,0000000d,2836707
000008e8,00000002,2836771
00000878,0000000d,2836896
0000086c,00000002,2836926
00000878,0000000d,2837022
00000888,00000003,2837119
000008f8,00000001,2837171
000008d0,00000002,2837189
0000089c,00000015,2837202
00000900,00000001,2837382
000008bc,00000002,2837418
000008a8,00000001,2837499
00000878,0000000d,2837568
000008bc,00000002,2837586
00000890,00000003,2837666
0000087c,00000002,2837705
000008a0,00000006,2837713
00000888,00000003,2837728
000008b4,00000001,2837815
00000878,0000000d,2837936
000008f8,00000001,2838043
000008dc,00000006,2838108
0000089c,00000015,2838137
000008a8,00000001,2838140
00000864,00000004,2838219
000008dc,00000006,2838339
000008e8,00000002,2838378
000008f8,00000001,2838463
000008dc,00000006,2838591
000008d0,00000002,2838649
000008a0,00000006,2838732
00000890,00000003,2838769
000008c8,000005c9,2838793
000008bc,00000002,2838836
00000904,00000002,2838886
000008a0,00000006,2838963
0000087c,00000002,2839060
000008dc,00000006,2839179
000008a8,00000001,2839232
00000864,00000004,2839248
000008a0,00000006,2839257
000008d0,00000002,2839321
00000910,00000001,2839370
00000904,00000002,2839380
0000087c,00000002,2839449
00000904,00000002,2839548
00000890,00000003,2839599
000008e8,00000002,2839607
00000908,00000002,2839612
00000878,0000000d,2839690
000008f8,00000001,2839713
00000900,00000001,2839714
000008f4,00000008,2839719
00000908,00000002,2839780
000008bc,00000002,2839813
00000858,00000002,2839844
000008f4,00000008,2839845
0000089c,00000015,2839849
00000888,00000003,2839850
00000878,0000000d,2839858
00000864,00000004,2839868
000008b4,00000001,2839874
000008f4,00000008,2839950
000008a8,00000001,2839978
00000890,00000003,2839998
000008b4,00000001,2840021
0000086c,00000002,2840035
000008b4,00000001,2840105
0000087c,00000002,2840142
00000890,00000003,2840145
0000086c,00000002,2840161
000008a0,00000006,2840339
000008f8,00000001,2840385
00000864,00000004,2840414
000008a8,00000001,2840440
00000878,0000000d,2840467
00000864,00000004,2840582
000008bc,00000002,2840590
000008dc,00000006,2840786
000008f4,00000008,2840906
000008f8,00000001,2840942
00000900,00000001,2840964
0000087c,00000002,2841056
000008a0,00000006,2841106
000008f4,00000008,2841179
000008b4,00000001,2841208
000008d0,00000002,2841275
00000908,00000002,2841324
0000087c,00000002,2841413
000008a0,00000006,2841526
00000858,00000002,2841577
0000089c,00000015,2841624
000008f4,00000008,2841641
00000888,00000003,2841667
000008c8,000005c9,2841713
00000864,00000004,2841748
000008f4,00000008,2841872
00000900,00000001,2841909
0000087c,00000002,2841980
000008c8,000005c9,2842007
000008dc,00000006,2842099
